id,Name,Country,group,Biome,AreaKM2,Longitude,Latitude,Intactness_A,Intactness_R,Amphibian,Mammal,Bird,Food_A,Nonfood_A,Food_V,Nonfood_V,Livestock,Pasture_A,W_available,W_withdrawal,Sediment,NPP_actual,NPP_potential,C_veg,C_veg_pot,Forest,Wetland,Soil_C,Soil_C_density,CEC,Soil_water,Soil_N
2057,Gediz Nehri,Turkey,Deltas,"Mediterranean Forests, Woodlands & Scrub",29.861,26.8392837,38.61949949,0.584729903,0.548279648,6.093023256,41.46511628,169.1154373,1621.004188,260.3590513,3109.209474,3146.235075,28764.15528,0.133113014,3.467235584,1.50863168,113.1669937,393.6439687,440.8219354,9.175,36.81366757,0.000297082,0,16.94821692,408.579627,28.07604017,17,2.119999886
2058,Bakircay,Turkey,Deltas,"Mediterranean Forests, Woodlands & Scrub",12.378,26.994221,38.93151147,0.571411446,0.552477233,5.842105263,40.68421053,161.6465742,1341.884094,705.971102,4788.415292,2896.358339,18069.90287,0.323125027,0.41077898,0.269289739,44.27529976,416.1341795,442.2058494,11.64705882,36.17276403,0.039245104,0,16.48308028,371.1580882,26.14338235,16.2,1.921999907
2059,Mariza,Greece,Deltas,"Mediterranean Forests, Woodlands & Scrub",186.401,26.13225761,40.80285937,0.606766564,0.566373717,10.79861111,51.15277778,212,597.4666748,1368.733317,7218.766764,1941.466634,7297.612795,0.079346567,3.117382072,2.050890882,1611.356995,369.9907227,407.1481425,24.56746032,78,0.13040975,0.676258993,39.13847739,512.7350902,28.58714748,15.56985294,1.619227911
2060,Thyamis,Greece,Deltas,"Mediterranean Forests, Woodlands & Scrub",62.325,20.18704438,39.55460459,0.61266898,0.572077789,9.234693878,43.18367347,185.9772485,492.4743331,687.6015182,3843.674089,2984.496338,18414.87004,0.07012707,0.853267538,0.057552484,11.37643279,433.5682377,525.8649566,19.4939759,3.062084176,1.56E-05,0,83.4758764,624.9585635,26.99447514,14,1.120000005
2061,?,Iceland,Deltas,Boreal Forests/Taiga,147.34,-16.54293134,66.11984611,0.756300081,0.742328897,0,3.832535885,55,1.149999976,0,2575.174988,0,532.3272996,0,5.414835668,0.000200311,12.53503656,248.9958992,294.8645782,2.102702703,33,0.361147026,0,87.06379185,930.3629777,34.93406991,9.222222222,0.675555554
2062,San Juan De Nicaragu,Costa Rica,Deltas,Mangroves,417.504,-83.66899125,10.78243454,0.844000741,0.75260264,32.30260521,114.3627255,385,0.7,8.719999695,222.9199951,857.1,9565.054304,0.015483928,31.14127387,0.583848667,9.610317881,1149.587219,1219.767365,152.5322581,154.4,0.006882454,0.856179775,108.6801937,847.3085218,27.56693845,13.19620253,1.668227863
2063,Pearl,United States of America,Deltas,"Temperate Grasslands, Savannas & Shrublands",453.303,-89.69031215,30.34566166,0.744243342,0.743125816,34.79773463,42.1828479,208,19.93333348,0,637.7166748,0,5684.830356,0.035503548,13.16775381,0.739586729,4.508862002,546.6811727,611.3796285,98.53283302,128,0.088315082,0.056311881,77.013267,961.9624453,37.6478182,24,2.229482825
2064,Thlewiaza,Canada,Deltas,Tundra,94.74,-94.75769055,60.49836545,0.984084792,0.971322981,0,19.42222222,50,0,0,0,0,145.2938085,0,2.779064605,0,0.833339032,339.898944,371.5863977,5.986979167,19.33562014,0.489566495,0.370833333,288.8634126,852.326062,69.11863758,20,6.079999924
2065,Murchison,Canada,Deltas,Tundra,47.18,-93.47219919,68.57461867,0.919960581,0.967035784,0,10.6122449,34.88652179,0,0,0,0,248.1353998,0,0.215955206,0,0.396995931,163.3286266,163.3286266,1.640625,3.974383995,0.026109776,0,109.5572402,683.898803,66.22742111,22,0.74000001
2066,Simpson,Canada,Deltas,Tundra,112.76,-100.6430692,67.79398392,0.983097414,0.976202858,0,11.17765043,37,0,0,0,0,242.3207606,0,0.077147283,0,5.08E-05,142.6666616,142.6666616,1.462295082,4,0.563260403,0,77.08877178,840.852256,57.08079748,21,6.83
2067,Burnside,Canada,Deltas,Tundra,28.462,-108.1109232,66.83324371,0.961602723,0.951518304,0,12.49438202,41,0,0,0,0,83.16993019,0,0.056067464,1.28E-06,1.523852763,266.982754,277.2879575,1.069620253,15.22357667,0.503748443,0,96.05147273,630.1294118,55.64705882,21,6.829999924
2068,Slave,Canada,Deltas,Boreal Forests/Taiga,372.636,-113.502087,61.29133642,0.8877168,0.957928286,0.781596452,28.53436807,126.6666667,0,0,0,0,96.29609117,0,66.33560272,0.005390622,443.6457642,482.0586243,485.3670654,23.94594595,28.875,0.632847662,0.750645995,144.0842269,511.3445322,72.6496345,14,1.600000024
2069,Hay,Canada,Deltas,Boreal Forests/Taiga,20.891,-115.764648,60.84593972,0.899817389,0.888467024,1.06,30.74,136.2359773,0,0,0,0,0.140985525,0,3.751238656,0.112305088,9.485567578,495.3021388,515.2576928,15.2,5.18215263,0.036427299,0.375,143.511939,487.181295,50.24028777,16,1.909999967
2070,?,Canada,Deltas,Tundra,111.544,-123.8467691,69.35149738,1.00209599,0.935713996,0,13.41208791,54.91364575,0,0,0,0,55.44806468,0,0.394441925,0.000359475,5.330362327,164.1601539,164.1601539,1.04516129,0,0.110610704,0,142.0335991,771.7115477,60.33493052,22,8.149999619
2071,Firth,Canada,Deltas,Tundra,43.627,-139.4756572,69.51446212,0.983850421,0.964944956,0,20.16783217,55.49264155,0,0,0,0,0,0,0.159812281,0,1.013557696,82.66666412,82.66666412,0.317460317,0,0.011380962,0.375,76.14943023,671.5009357,51.90205864,19,4.159999847
2072,Hulahula,United States of America,Deltas,Tundra,276.618,-144.1095872,69.9281097,0.972885252,0.973924727,0.940042827,21.21092077,50,0,0,0,0,297.4991617,0,0.03730199,4.30E-05,3.647938833,73.45286433,74.43981552,1.773119605,12.77777778,0.760483836,0.702972973,121.6048565,744.986759,55.30085766,19,4.159999847
2073,Sagavanirktok,United States of America,Deltas,Tundra,675.867,-148.2424776,70.16935699,0.836142773,0.953016992,0.94967462,20.40737527,49.2,0,0,0,0,373.0910406,0,0.299557152,0.29161472,5.334986806,239.168517,239.168517,1.535874439,2.909090909,0.797060953,0.648139198,100.8984248,783.0849557,56.88450724,19,4.159999847
2074,Kuparuk,United States of America,Deltas,Tundra,74.307,-148.9352356,70.36173707,0.831986207,0.928773883,0.770428016,17.39299611,50.33535335,0,0,0,0,338.1273656,0,0.108595332,0.100926955,3.89E-06,248.9861145,248.9861145,1.506849315,4,0.702241641,0.540354331,100.8529412,842.6549319,61.98339422,19,4.159999847
2075,Colville,United States of America,Deltas,Tundra,677.517,-150.7825794,70.36545131,0.914097727,0.951305927,0.903655914,19.16430108,51.2,0,0,0,0,278.417275,0,1.89722008,0.067352455,28.26600117,325.3854179,325.3854179,1.406498016,1.666666667,0.686983689,0.666149068,113.3023407,822.5587664,60.87345607,19,4.159999847
2076,Ikpikpuk,United States of America,Deltas,Tundra,138.864,-154.4425542,70.77369996,0.851124316,0.968541421,0.948665298,18.55030801,52.51940867,0,0,0,0,442.0806555,0,0.275759019,0.010420654,0.015569285,220.7472198,220.7472198,2.869463869,3.333333333,0.351071894,0.709876543,138.6042216,800.1930677,62.11726595,19,4.159999847
2077,Kukpuk,United States of America,Deltas,Tundra,31.963,-166.3282898,68.38622254,0.956457274,0.970502917,1,24.42268041,58.39080606,0,0,0,0,320.9609343,0,0.302772647,3.37E-05,7.451735735,185.3888855,185.3888855,0.285714286,2.074231216,0.474390119,0.75,70.89230769,857.2892491,43.67320819,19,4.159999847
2078,Noatak,United States of America,Deltas,Tundra,201.543,-162.4425806,67.03534232,0.925636939,0.965295901,0.734219269,22.8089701,95.99974632,0,0,0,0,203.5115722,0,0.4141035,0.000611879,0.524050176,283.938652,314.21875,6.265714286,22,0.315597804,0.563551402,156.0121704,873.630333,50.64802289,19,4.159999847
2079,Kobuk,United States of America,Deltas,Tundra,1519.166,-161.3239894,66.76776579,0.931109694,0.975291608,0.991025353,26.77944806,101.25,0,0,0,0,283.847452,0,1.552558656,0.007709094,0.00539125,318.5090093,329.2732758,16.0019315,29.34090909,0.008971631,0.730170157,159.651831,968.3064199,54.54622675,20,3.069999933
2080,?,Russia,Deltas,Tundra,251.859,173.3069295,61.83343214,0.957868723,0.949118236,0,21.98536585,70.30588722,0,0,0,0,270.0447018,0,1.65603793,0,4.620134419,320.3424988,326.0305542,3.360185185,27.2,0.009766327,0,155.4482613,720.7601308,52.52177975,12.37115073,1.300810378
2081,Anadyr,Russia,Deltas,Tundra,322.628,174.4895582,64.63455287,0.905842816,0.972801829,1,25.70499419,82.25,0,0,0,0,48.49785262,0,26.66063524,4.10E-07,136.7933545,296.0443471,315.2939809,5.608695652,11,0.012209709,0.03057554,128.6646548,758.2061108,68.25789746,17.14418605,1.655255837
2082,?,Russia,Deltas,Tundra,310.465,174.0312639,69.78819066,0.844725779,0.98463696,0,18.22147651,47,0,0,0,0,220.8559795,0,1.485516227,0.000155368,7.162746503,190.0424011,197.3222198,2.451273533,16.5,0.09992561,0,119.1110411,683.4950429,67.85861202,18.7377892,3.832570645
2083,?,Russia,Deltas,Tundra,65.139,173.3865955,69.71627512,0.865773123,0.980636644,0,20.60454545,47.95902701,0,0,0,0,295.5930471,0,0.273576096,0.002696159,1.237999184,210.4907608,225.1944504,2.531914894,33,0.472252066,0.09569378,141.3136123,706.3464226,67.82429285,17.30593607,2.963378957
2084,?,Russia,Deltas,Tundra,505.963,170.059752,68.55080976,0.88259459,0.975283529,0.9825,21.100625,54,0,0,0,0,245.6510795,0,0.39724853,9.03E-05,1.921461946,336.3265381,349.6928136,3.820457797,33,0.532457828,0.021879022,140.0744708,623.2165798,64.3678746,18.92020266,4.074268473
2085,Indigirka,Russia,Deltas,Tundra,7308.262,150.3334567,71.21622322,0.89863813,0.985374539,0,19.98387404,50.27631579,0,0,0,0,55.97343631,0,31.4452624,0.002709544,142.4304083,320.6159756,320.6159756,1.870986088,3.123076923,0.727335286,0.084586807,115.9494054,721.8545696,57.59443009,18.96544045,1.734063013
2086,Yana,Russia,Deltas,Tundra,2960.947,135.7348494,71.40385428,0.91094296,0.981287125,0,18.00819291,46.40625,0,0,0,0,56.86880219,0,23.46842906,0.004034931,137.5434327,413.101437,413.101437,2.610534204,3.071428571,0.806128374,0.031284031,132.2299505,800.8503545,69.22229964,17.11690934,1.578606632
2087,Omoloy,Russia,Deltas,Tundra,458.755,132.1501827,71.13175602,0.929568079,0.979923786,0.288414634,19.67134146,47.75,0,0,0,0,53.14236748,0,1.40595263,0,14.28884051,423.8750493,424.0416612,2.623163051,3.733333333,0.295303356,0,102.8631612,809.2561453,65.3525912,16.01139962,1.240177346
2088,Olenek,Russia,Deltas,Tundra,574.094,119.9330457,73.07438797,0.932822482,0.958913996,0,4.011393514,45.2,0,0,0,0,58.81155078,0,0.31624849,4.78E-06,25.97716392,359.5959076,367.2559553,0.933167082,5.045454545,0.030602218,0,47.56597564,662.116103,56.71337708,20.76042518,1.931169259
2089,Mordyyakha,Russia,Deltas,Tundra,345.634,67.55893169,70.35223692,0.954536921,0.972701544,0,14.02095557,38,0,0,0,0,0.9148048,0,0.615874033,0.03188189,0.230155461,302.4837977,302.4837977,2.197101449,4,0.208039767,0.010919017,157.8286357,694.8498735,59.09801229,18.00782609,1.766252174
2090,Kara,Russia,Deltas,Tundra,294.466,64.6346503,69.067683,0.91828588,0.962770382,0,20.60800843,50.66666667,0,0,0,0,1.013441843,0,2.527175238,0.00354734,8.45690534,280.180304,308.9833282,2.748192771,24.36363636,0.137804212,0,224.8806996,788.4123074,55.15024547,37.02736842,12.8756846
2091,Chanthaburi,Thailand,Deltas,Mangroves,59.411,102.1029054,12.57260745,0.624749912,0.641120423,19.15277778,81.84722222,337.9518711,2617.011462,56.85236401,920.7105984,1946.111411,6343.72035,7.69E-05,3.136815872,0.084155072,11.08939968,621.3240191,903.8113415,26.95454545,145.4048911,0.047448748,0,45.85,256.1412322,17.28151659,12.75714286,1.266571474
2092,?,Russia,Deltas,Tundra,62.389,169.0771133,60.61253128,0.839113231,0.944723948,1,24.16,80.50945447,0,0,0,0,365.5236105,0,2.334591787,0,9.408117702,314.9287529,331.7480099,3.514814815,22.93612242,0.31149871,0.059701493,191.2321518,629.9302545,45.43685203,24.50684932,4.1953426
2093,?,Russia,Deltas,Tundra,121.747,169.7723666,60.45589453,0.844721512,0.946211833,1,25.04181185,79.1611098,0,0,0,0,432.2905502,0,2.962051312,0,19.45209747,315.8742142,341.5139008,3.533730159,33,0.422917646,0,115.7048469,737.5994131,40.46979702,22.36842105,7.682104947
2094,Bol'shaya Balakhnya,Russia,Deltas,Tundra,125.051,107.0970908,73.58467007,0.918021325,0.98444438,0,6.909980431,50.39097772,0,0,0,0,572.9196906,0,0.120073406,0,0.002097735,330.9975045,330.3055623,1.65625,0,0.432110143,0,105.3541207,805.8887251,62.32885041,16,1.230000019
2095,Pyasina,Russia,Deltas,Tundra,715.638,86.91922372,73.68484824,0.983906133,0.983362075,0,10.30594228,34.25,0,0,0,0,45.47933905,0,39.17240048,0,214.1730661,155.0652786,155.442811,1.024180967,0.444444444,0.791399032,0.145292809,98.99393868,751.1640701,64.17879036,17.68143101,1.445223183
2096,Kolyma,Russia,Deltas,Tundra,2445.229,161.4452967,69.27768769,0.868977589,0.927574902,0.663033947,15.96630339,60.68,0,0,0,0,50.97512087,0,65.78527945,0.002019281,191.6356214,324.6855829,337.9082475,2.846364291,10.37974684,0.626879936,0.051029819,129.6252584,789.0994132,56.19511681,17.22011757,1.881015656
2097,Sherlock,Australia,Deltas,Deserts & Xeric Shrublands,569.355,117.5415947,-20.81403815,0.638919538,0.515904734,4.506276151,30.67085077,182.6,0,0,0,0,948.3460745,0.565067876,0.086377354,0.000390988,0.113750368,320.8467026,335.3784714,8.167741935,43.25,0.385804693,0.307422969,28.66605373,122.9696643,35.05124753,13,0.69026588
2098,Pinga Creek,Australia,Deltas,Deserts & Xeric Shrublands,103.996,118.1625292,-20.4089464,0.638425573,0.529439755,5.6171875,29.90625,187.5996649,0,0,0,0,1208.921993,0.761174873,0.283324848,0.000849148,0.89300335,389.8326992,398.3818727,42.80701754,16.99140269,0.627137127,0.069230769,27.02068812,173.1311395,35.25491159,12.70338983,0.779237302
2099,Turner,Australia,Deltas,Deserts & Xeric Shrublands,166.357,118.4250868,-20.39480353,0.635596188,0.524592381,5.502392344,29.784689,186.5,0,0,0,0,831.6452322,0.569323987,0.097563128,0.003308818,1.20E-05,412.2699788,430.4490865,11.31284916,43.25,0.120412229,0.343137255,25.26160466,174.6121172,33.28284491,11.09782609,0.63152175
2100,Gilbert,Australia,Deltas,"Tropical & Subtropical Grasslands, Savannas & Shrublands",6881.718,141.3572595,-17.17709059,0.719312708,0.614886169,16.21171439,18.56872995,211.3188406,0,0,0,0,2678.744046,0.399936724,3.113475217,0.001653117,15.45228603,617.7579126,617.7579126,62.73511742,39.95348837,0.25533987,0.166348449,28.32888175,251.7458454,20.73366464,14.32261535,0.683901501
2101,Mitchell,Australia,Deltas,"Tropical & Subtropical Grasslands, Savannas & Shrublands",6199.224,141.8251273,-15.66465846,0.695848755,0.589419904,16.08291257,18.43608823,207.1803279,0,0,0,0,3043.539091,0.369527512,6.529169747,0.02979914,33.18861279,673.2083317,673.2083317,78.33318078,44.67763158,0.378366684,0.047473404,28.85210183,307.7041433,18.15629803,14.96457693,0.801011882
2102,Fitzroy,Australia,Deltas,"Tropical & Subtropical Grasslands, Savannas & Shrublands",925.342,123.5962074,-17.58562445,0.720169706,0.61987759,11.7152962,29.52961981,239.4,0,0,0,0,2071.56136,0.284240402,11.96625762,0.002408742,0.90987957,654.5486857,672.2253079,37.0964467,11.95833333,0.17594372,0.186899563,25.74387734,214.5312335,23.30547811,14.24821002,0.866587091
2103,Albert,Australia,Deltas,Temperate Broadleaf & Mixed Forests,271.247,153.3780928,-27.69964904,0.586855638,0.498202642,2.96875,23.92045455,302,0,214.6999969,0,432.3500061,2207.145504,0.190528856,1.117768388,0.133546312,0.496996351,643.9871955,754.518045,17.31309904,0,0.101865405,0.005633803,72.49671242,409.1587936,23.81431686,11.29545455,0.792424253
2104,Neva,Russia,Deltas,Boreal Forests/Taiga,87.174,30.2657339,59.93695479,0.611588275,0.442701459,4.811594203,37.67149758,192.1510024,0,0,0,0,4946.726204,0,40.32044784,0.553738939,9.35970408,219.249382,565.680542,0,22,0.125919546,0,99.61494425,772.067429,36.97555205,22,3.460000038
2105,Kokemaenjoki,Finland,Deltas,Boreal Forests/Taiga,36.943,21.71925096,61.53100905,0.694295311,0.64818815,2.97826087,33.4673913,168.7632334,471.6914466,159.1564438,733.956192,389.6480102,2704.546339,0.014882464,3.072407985,0.255445777,1.095269471,456.0007128,537.6773277,11.74050633,27.7319358,0.247852032,0,84.18941383,791.6313895,36.62203024,16.29411765,1.976764651
2106,Siikajoki,Finland,Deltas,Boreal Forests/Taiga,10.132,24.7192081,64.85349381,0.873199625,0.899929149,1.038461538,12.34615385,157.5713125,63.40319055,3.964543487,297.0296212,341.6113709,6316.114744,0,0.717065088,0.01412886,0.207307204,423.1177441,554.9117329,12.375,2.290276853,0.183197364,0,54.89590073,1003.634146,33.08536585,43,12.81999969
2107,Oulujoki,Finland,Deltas,Boreal Forests/Taiga,13.296,25.43390742,65.02072941,0.870708187,0.695147398,2.351351351,22.27027027,160.9728773,4.549604124,0.094657291,15.05323306,8.086099412,6914.84563,0,1.622842338,0.030803092,0.008641453,380.7299094,562.893557,7.8,25.82635755,0,0,55.62884358,982.4126316,28.53894737,14,1.299999952
2108,Iijoki,Finland,Deltas,Boreal Forests/Taiga,31.871,25.30703754,65.33646656,0.864870169,0.865965556,1.666666667,20.64285714,151.7091201,7.913312768,0.410865312,254.9427423,207.0933403,3739.171117,0,3.884505713,0.02110203,1.15064385,548.946955,555.7097808,14.59615385,9.4777022,0.152789301,0,57.77623755,970.7735523,33.97320657,43,12.81999969
2109,Kemijoki,Finland,Deltas,Boreal Forests/Taiga,47.908,24.47227069,65.77179731,0.851749124,0.832466777,1.792592593,19.74074074,143.8092563,66.09999847,2.649999976,265.1499939,342.5,3803.42376,0,1.480486843,0.017276527,2.205528776,442.3265381,537.784729,6.319327731,0,0.11798625,0,56.08123476,1012.719897,33.1500322,32.58974359,8.684615172
2110,Karunginjarvi,Finland,Deltas,Boreal Forests/Taiga,284.889,24.16083063,65.89227413,0.849801157,0.819102446,2.701732673,28.89232673,142.3333333,159.4999976,2.399999989,659.4444427,226.1555617,2551.394768,0,5.794684554,0.029420209,7.417581245,483.681536,540.5218157,17.72081575,25.66666667,0.043021179,0,62.43836925,1092.719135,38.42924119,13.06241331,1.41987513
2111,Indalsalven,Sweden,Deltas,Boreal Forests/Taiga,17.763,17.44866761,62.52295622,0.836977826,0.815723452,1.913043478,18.23913043,132.0056826,18.25347596,0,1634.2359,0,2503.471971,0,0.41019401,0.009442993,3.481181151,486.6136226,547.7248293,13.35714286,33,0.007231174,0,37.01295858,827.4375,31.46381579,9,0.779999971
2112,Vel't,Russia,Deltas,Tundra,32.425,50.12525557,68.01557817,0.898289221,0.934600994,0,21.41747573,61.98243265,0,0,0,0,2.141866411,0,0.552479424,0,0.101758657,320.711418,363.4558756,5.141176471,33,0.012860079,0.343434343,49.5645829,757.5645707,55.91615957,16.66666667,1.631212141
2113,Sen'yakha,Russia,Deltas,Tundra,37.519,51.19194637,68.3380488,0.949369926,0.910644416,0,21.41880342,59.93839744,0,0,0,0,5.360901889,0,0.825899776,0,0.357876775,301.5615919,349.5440263,2.735294118,12.83871294,0,0.803418803,165.6130572,788.0210396,50.01856436,39.68421053,11.3966664
2114,Neruta,Russia,Deltas,Tundra,53.326,52.31951622,68.28105957,0.914539912,0.932128716,0.732142857,20.14880952,60.01109045,0,0,0,0,4.045973938,0,0.576587586,0,0.331264459,297.4494934,330.3611145,2.627586207,33,0.045092796,0,202.8209094,824.55,51.61954545,19.62658228,5.159493482
2115,Bol. Ngoyu,Russia,Deltas,Tundra,38.086,60.70800538,69.63967625,0.885336155,0.96514916,0,12.203125,55.55502946,0,0,0,0,2.408112298,0,0.314579426,0.0003272,1.430263712,299.8609212,320.2777812,2.372727273,23.33333333,0.069158828,0.04,182.4647514,684.3077985,52.02070393,28.76785714,7.784821208
2116,Qaratal,Kazakhstan,Deltas,Deserts & Xeric Shrublands,263.477,77.27107756,46.40740195,0.485729421,0.497060609,0,28.50111359,151,75.07500112,54.7750001,205,373.6999969,3151.369502,0.391577244,0.571740256,1.076878668,447.863983,192.7194824,201.2881966,2.459480519,1.850000024,0.05406385,0,60.58319247,611.1050955,28.55790388,16,0.930000007
